episode,episode_reward,capture,capture_step,episode_length,avg_distance,avg_inter_agent_dist,avg_enclosure,success_rate
1382,496.3824109564687,0,-1,300,7.631560266369979,8.383093317763853,0.40562817243348764,0.0021691973969631237
1383,949.0890123430651,0,-1,300,6.3683621409803095,8.633669203247015,0.5205130881697936,0.002167630057803468
1384,583.324926965,0,-1,300,7.692018159143439,9.662519212124137,0.4642332541563125,0.0021660649819494585
1385,650.031668933553,0,-1,300,6.782300036965098,6.865073650273698,0.37689011013541523,0.0021645021645021645
1386,986.1249786996743,0,-1,300,7.031791501470441,10.245898621805926,0.5781568700842064,0.0021629416005767843
1387,1032.6584808881964,0,-1,300,6.0986487639824505,8.283929200100324,0.5333979239461145,0.002161383285302594
1388,1559.7830339916434,0,-1,300,5.17548876571464,8.809416904400132,0.688725763239378,0.0021598272138228943
1389,344.7081583993294,0,-1,300,7.462966068854498,5.874138391716967,0.28406337933553527,0.002158273381294964
1390,1152.9929079722315,0,-1,300,4.8697251842221245,6.41528411272965,0.5281082056542498,0.002156721782890007
1391,812.6420795246239,0,-1,300,7.13231029495946,9.443567180645196,0.4976526106751589,0.0021551724137931034
1392,2197.965833945491,0,-1,300,3.4586108285497996,6.877467484268501,0.9417586786914107,0.0021536252692031586
1393,1999.964780130065,0,-1,300,4.972459369976533,9.737522167869413,0.8706121036623521,0.002152080344332855
1394,140.91824658630435,0,-1,300,8.648165813190836,8.326415526795218,0.338324845760543,0.002150537634408602
1395,1730.62958291071,0,-1,300,3.5704788372986513,6.395344442730973,0.7478742508258689,0.002148997134670487
1396,2.839301984477251,0,-1,300,6.7421425282703815,4.474099433455533,0.11230263604250525,0.0021474588403722263
1397,1474.443561894672,0,-1,300,3.54276319956758,5.1553237074722045,0.6409222081195367,0.002145922746781116
1398,734.550628338326,0,-1,300,6.45510910888421,7.44644467640764,0.4356081232687269,0.002144388849177984
1399,1337.7316392672383,0,-1,300,5.568485978035977,8.478785290080106,0.6256909774297236,0.002142857142857143
1400,698.8430622883039,0,-1,300,6.376390748824224,6.615668298223167,0.38958834544121523,0.0021413276231263384
1401,728.9392982052136,0,-1,300,6.268745489944684,6.450329356598402,0.4014126963279139,0.0021398002853067048
1402,1944.5015928379325,0,-1,300,4.0736866534469245,7.788213535636928,0.8407616469166574,0.0021382751247327157
1403,598.9139857920858,0,-1,300,6.576113587047887,6.4730219934650135,0.3711867509984151,0.002136752136752137
1404,558.5748757319319,0,-1,300,7.724600177496069,10.435882443555652,0.4929020446570097,0.002135231316725979
1405,991.3605922449583,0,-1,300,5.092896830763755,5.529579524130094,0.4577689947605443,0.0021337126600284497
1406,1501.9113746423864,0,-1,300,4.4365379840625305,7.199094485948126,0.6590704409814631,0.0021321961620469083
1407,2070.8576524985688,0,-1,300,4.3700534679055805,8.618735704476961,0.8956327562170294,0.002130681818181818
1408,1441.699702612947,0,-1,300,5.424676267685772,8.951688045354341,0.6413932814297046,0.0021291696238466998
1409,1967.9987479299384,0,-1,300,4.056419435061204,7.723333434963016,0.8504226240670996,0.002127659574468085
1410,1313.2267024175233,0,-1,300,5.90764049279198,9.357304553654552,0.6318736270288966,0.002126151665485471
1411,997.1904543337365,0,-1,300,6.765730174285624,10.367662698687194,0.5917033389246547,0.002124645892351275
1412,1179.046814336047,0,-1,300,5.6583956087402205,7.8520471900658535,0.5578029260263062,0.0021231422505307855
1413,932.0684040896455,0,-1,300,5.881124499766915,7.148707167625526,0.4705233959895111,0.0021216407355021216
1414,1486.9098184375036,0,-1,300,4.90831958878831,7.643464066722607,0.6563581545982056,0.0021201413427561835
1415,1064.3858139153976,0,-1,300,6.37930926613755,9.35286087158197,0.572073326840229,0.00211864406779661
1416,1786.1862437849456,0,-1,300,5.2819385937036065,9.684735656457507,0.783858807696505,0.002117148906139732
1417,1076.6703462205483,0,-1,300,6.229429789588352,9.108849879873802,0.5902533304746015,0.0021156558533145277
1418,59.173487026621345,0,-1,300,7.16986111867669,6.35081843609892,0.11743112410697457,0.0021141649048625794
1419,1604.1572347180304,0,-1,300,4.763027010353352,8.050195823417862,0.7041215503768293,0.002112676056338028
1420,1792.37212422273,0,-1,300,5.586538585636203,10.125477430474962,0.7887207578184097,0.00211118930330753
1421,795.2692946121878,0,-1,300,7.247565128564753,9.724694354401969,0.4983661289250351,0.002109704641350211
1422,-102.10926199227839,0,-1,300,7.234127146557499,10.88629537265611,0.560237611408156,0.0021082220660576245
1423,414.94160890531447,0,-1,300,7.953715820707151,7.508644902305409,0.3494647809758054,0.002106741573033708
1424,403.9307292546044,0,-1,300,7.639419829638775,7.355124711308765,0.35033733846157067,0.002105263157894737
1425,907.4779054766835,0,-1,300,7.064000671233282,9.834970392157992,0.5390596339479727,0.0021037868162692847
1426,1362.6834361568467,0,-1,300,5.033995213066758,7.591458460803397,0.6172028315099455,0.002102312543798178
1427,1195.6451674805287,0,-1,300,4.85774937130378,6.364529887066991,0.5346186067349978,0.0021008403361344537
1428,354.7493214499816,0,-1,300,7.980732109818452,8.313396082347321,0.3757121849378593,0.002099370188943317
1429,744.7402064185719,0,-1,300,7.8739309528431916,11.421699188260837,0.5622887889450353,0.002097902097902098
1430,1691.9126244861377,0,-1,300,6.196104642312082,11.26568626062808,0.7681690999754555,0.0020964360587002098
1431,842.2475102236666,0,-1,300,6.6652620919508125,8.593400119437094,0.5068703011104477,0.002094972067039106
1432,664.5391910280399,0,-1,300,5.966622996007644,5.725031801741068,0.36394528937322185,0.00209351011863224
1433,970.6551207117226,0,-1,300,6.116878548238733,8.057410166988104,0.5084887514873409,0.0020920502092050207
1434,1301.99822564393,0,-1,300,4.948765157650439,7.175002297409187,0.5796149993673491,0.0020905923344947735
1435,885.7502098886854,0,-1,300,7.289155895267531,10.962940643569832,0.5783812884404415,0.0020891364902506965
1436,1919.625312560396,0,-1,300,4.8769204465697635,9.32729776108323,0.8364207835827719,0.0020876826722338203
1437,892.363967691337,0,-1,300,7.2011114130569105,10.484945470004885,0.5680888109988591,0.002086230876216968
1438,1097.636139407591,0,-1,300,6.338472844733469,9.025963603027131,0.5663549882561069,0.0020847810979847115
1439,446.79972862292857,0,-1,300,8.057985874844487,9.949058970322907,0.45637984961921757,0.0020833333333333333
1440,1150.80261997843,0,-1,300,5.067573903298495,6.848469484176132,0.5175078959324181,0.002081887578070784
1441,2207.799108994931,0,-1,300,4.287606232114386,8.52750369868526,0.9520733421554115,0.0020804438280166435
1442,796.4149713433511,0,-1,300,6.075084013228211,6.729802737677976,0.4394212765241029,0.002079002079002079
1443,1860.7108880986107,0,-1,300,3.9523290982898214,7.45396640997886,0.8049386716115955,0.002077562326869806
1444,956.2888195856863,0,-1,300,6.362325852928465,8.809577069327299,0.5386069396747727,0.0020761245674740486
1445,891.1127438311976,0,-1,300,5.702398587628597,6.413532310206427,0.4398155574912709,0.002074688796680498
1446,1117.8018355740417,0,-1,300,5.669838240762972,7.551524427042969,0.5472760172110406,0.002073255010366275
1447,-104.30795717481396,0,-1,300,7.45203559100727,9.311048847287543,0.4422683757765692,0.0020718232044198894
1448,995.2953046054492,0,-1,300,6.024109149572231,8.09856581771017,0.5316297436189408,0.002070393374741201
1449,1036.2193464658935,0,-1,300,5.846277500243195,7.723429483606096,0.5188808123085512,0.0020689655172413794
1450,1620.6694229488492,0,-1,300,5.135656514855619,8.590246481246266,0.7137963500901036,0.002067539627842867
1451,452.83970965741014,0,-1,300,6.7254890480999086,7.059511760804562,0.3570026124541051,0.002066115702479339
1452,1330.603943918914,0,-1,300,4.593548385908985,6.768697146562511,0.588869922860531,0.0020646937370956643
1453,685.8127933561099,0,-1,300,6.863400893839304,8.543921716737657,0.4680119900840241,0.0020632737276478678
1454,1005.4420480495914,0,-1,300,6.382880994568452,8.93851563216832,0.5454222683464056,0.002061855670103093
1455,1363.6974861910899,0,-1,300,6.458241546461203,10.805278479508024,0.6680307884860778,0.0020604395604395605
1456,916.2850685477285,0,-1,300,5.837095216293849,6.885913715729614,0.4676344879255063,0.002059025394646534
1457,1492.5932723578878,0,-1,300,5.140570314734109,8.474388070439508,0.6604681408429588,0.00205761316872428
1458,504.5783541179699,0,-1,300,8.34254446063988,10.124108529345454,0.45395323250928593,0.00205620287868403
1459,1019.6385993690211,0,-1,300,6.265965201936893,8.694581287113476,0.5331842660117235,0.002054794520547945
1460,1687.1453154199387,0,-1,300,5.952395267299985,10.592093364546404,0.7541207960447536,0.002053388090349076
1461,1258.4661643874801,0,-1,300,5.495038981325139,8.487413821453252,0.5655736941880555,0.002051983584131327
1462,379.54412517777746,0,-1,300,8.14438078899263,10.875712913084914,0.48324093398556156,0.002050580997949419
1463,1034.725433554344,0,-1,300,6.454039675897194,9.356039793303914,0.5614342455475217,0.0020491803278688526
1464,941.5533913034292,0,-1,300,6.950455171427749,9.795495664619466,0.5414843406168932,0.0020477815699658703
1465,1383.95719602551,0,-1,300,5.966517078728128,9.680393738547645,0.6421600769888884,0.0020463847203274215
1466,1701.961987169683,0,-1,300,5.419845919703686,9.55848859365427,0.749799672385146,0.002044989775051125
1467,1595.5751726840701,0,-1,300,4.30129212168093,7.085701713954482,0.69708267953097,0.0020435967302452314
1468,1665.4003487958917,0,-1,300,6.064830092722415,10.772688664277412,0.7442865902767553,0.0020422055820285907
1469,633.4496218669316,0,-1,300,7.592143921122403,9.739183421455921,0.4794689055731654,0.0020408163265306124
1470,813.1439977891077,0,-1,300,6.760565285811025,8.235795311849792,0.46492795151520044,0.0020394289598912306
1471,1294.214655045578,0,-1,300,6.239915096905521,10.110628477256055,0.6497209745048592,0.0020380434782608695
1472,725.6940347876554,0,-1,300,6.622442988377811,7.696219369340521,0.43380039923471364,0.002036659877800407
1473,1535.895851404657,0,-1,300,5.320244013301195,8.837631353661054,0.6841024714563605,0.0020352781546811396
1474,946.24011878054,0,-1,300,6.691716481305747,9.338740773282542,0.5391476128376124,0.002033898305084746
1475,889.9254295467636,0,-1,300,5.131968091870485,5.435320505393714,0.43360110085741466,0.0020325203252032522
1476,1010.1642449361515,0,-1,300,5.12159347050992,6.226385473282966,0.4796139842640106,0.002031144211238998
1477,572.6768191758916,0,-1,300,7.706434575248806,9.718996656545773,0.47764795193258236,0.0020297699594046007
1478,1000.5457366568219,0,-1,300,6.706465446066791,9.422068199258744,0.5455335212370668,0.002028397565922921
1479,1759.7747998966963,0,-1,300,5.629400421829669,10.12079855193498,0.7754600031206798,0.002027027027027027
1480,1785.094783167434,0,-1,300,4.278008185787761,7.821030524467107,0.7758745543798387,0.002025658338960162
1481,240.56677407231692,0,-1,300,7.929018816755287,8.723198858224912,0.3799266838787491,0.0020242914979757085
1482,1418.694527914553,0,-1,300,5.661962908079298,9.041547729986444,0.6335874417749917,0.0020229265003371545
1483,1045.0622313768047,0,-1,300,6.084489256519552,8.770657481972334,0.5693416196561439,0.0020215633423180594
1484,923.8461968079291,0,-1,300,6.88501110043586,9.768423108743981,0.542658154628142,0.00202020202020202
1485,436.43093188737174,0,-1,300,7.753657242731154,9.496186482050538,0.44569526918241564,0.002018842530282638
1486,959.2717154285222,0,-1,300,7.026692687825239,10.546582909367098,0.5883047691014015,0.0020174848688634837
1487,1822.7686879164903,0,-1,300,3.669701290101897,6.8610016260656765,0.7870097129743022,0.0020161290322580645
1488,1574.4348623203116,0,-1,300,4.472644795561057,7.879274216308159,0.6895593619335044,0.0020147750167897917
1489,670.5213138556136,0,-1,300,8.000449075153654,12.501595817449568,0.6025356348422829,0.0020134228187919465
1490,1816.1603760326088,0,-1,300,5.0837378913414115,9.389242706678617,0.7948615241986475,0.002012072434607646
1491,978.4468503723969,0,-1,300,6.36614303034889,8.57491165345509,0.5353765405426271,0.0020107238605898124
1492,1078.6513994633817,0,-1,300,4.266212932871255,4.725249664791561,0.48143468010627655,0.0020093770931011385
1493,670.4619037712079,0,-1,300,6.539960644005235,7.218516423273663,0.40391442464321897,0.002008032128514056
1494,547.5444987490489,0,-1,300,7.8662651225060864,9.613550244268566,0.4461183382149939,0.002006688963210702
1495,534.7883227547322,0,-1,300,8.19265154542127,11.029769051127424,0.5024913113673888,0.002005347593582888
1496,904.0498586386794,0,-1,300,6.0608817370879935,7.708161883963833,0.4935443484466383,0.002004008016032064
1497,1319.1660552807991,0,-1,300,5.904260609518499,9.053293115944099,0.6134023179452085,0.0020026702269692926
1498,2207.404381015135,0,-1,300,4.650657021009613,9.249044262287802,0.9546317530805453,0.0020013342228152103
1499,886.242599339869,0,-1,300,6.329017738980313,8.104600442276467,0.491950553362387,0.002
1500,1233.1261137823537,0,-1,300,5.841553260960594,8.489441262239389,0.5735352221379443,0.001998667554963358
1501,1566.8883831460703,0,-1,300,5.073454039583936,8.616972724023897,0.6909210649410752,0.0019973368841544607
1502,1526.6970986154922,0,-1,300,5.8676049406465065,10.099636919597309,0.6801308281446372,0.001996007984031936
1503,996.7878790877518,0,-1,300,5.847089330049824,7.895267637574904,0.5126087575391055,0.0019946808510638296
1504,608.0457335072525,0,-1,300,6.712431678645576,7.091707360210224,0.3934362131179312,0.0019933554817275745
1505,1769.3042111511068,0,-1,300,5.2245238401726874,9.553231198314913,0.7763940167809231,0.00199203187250996
1506,1670.0835612129551,0,-1,300,4.464364733516799,7.782208509960689,0.7293508860067752,0.0019907100199071004
1507,838.618685222038,0,-1,300,6.6727834807290325,8.61594099021283,0.5003662931268824,0.001989389920424403
1508,1197.6630982877348,0,-1,300,5.065096580392427,6.7018222154713305,0.537014515306166,0.0019880715705765406
1509,2180.9303587179566,0,-1,300,3.727806179406204,7.4110741326213745,0.9366795291446958,0.001986754966887417
1510,548.8076451299856,0,-1,300,7.706206186459867,10.16333518726446,0.48365908216091535,0.001985440105890139
1511,1389.9359681855153,0,-1,300,5.067750278037638,7.844338418323297,0.6383162134952639,0.001984126984126984
1512,1013.5980861391809,0,-1,300,6.75830739215177,9.643842862755818,0.5633279572137404,0.0019828155981493722
1513,967.6837867025444,0,-1,300,5.985050973257492,7.992610811621271,0.5274731777186611,0.0019815059445178335
1514,392.363358257356,0,-1,300,8.20593956380037,9.805021116809629,0.4319988708715714,0.0019801980198019802
1515,1728.5018789453277,0,-1,300,3.9492753527836544,7.0046242454873875,0.7498286813730968,0.001978891820580475
1516,557.6293290299254,0,-1,300,7.076304202879817,7.692151584612327,0.4007751615873356,0.001977587343441002
1517,927.9283780321612,0,-1,300,6.567849322014465,8.805802046929996,0.5243262693180759,0.001976284584980237
1518,1190.8487413472458,0,-1,300,4.900153676465378,6.464982102740847,0.5336483139988943,0.0019749835418038184
1519,813.5720933716651,0,-1,300,5.810292969435958,6.354191163990499,0.3893413249625883,0.001973684210526316
1520,1879.0718980681015,0,-1,300,4.60431627887372,8.647967276776104,0.8174789962865955,0.0019723865877712033
1521,1419.9469759840401,0,-1,300,5.640484365555083,8.979143716524916,0.6339482060683457,0.0019710906701708277
1522,1594.8427569621924,0,-1,300,5.170193558544534,8.63988031099458,0.7032942670899974,0.001969796454366382
1523,759.1142734178984,0,-1,300,6.681472079344365,8.147652796020104,0.4682799889943941,0.001968503937007874
1524,1763.010252250541,0,-1,300,5.975095187751231,11.121940216776359,0.779400819012527,0.0019672131147540984
1525,350.4782144837267,0,-1,300,7.152060041810054,5.245871694216822,0.272424723128694,0.001965923984272608
1526,807.2811561557154,0,-1,300,6.962791418330458,8.795487865419576,0.48585985945130533,0.0019646365422396855
1527,1173.2391687822153,0,-1,300,6.867935992157612,11.118809309048789,0.6407865764447452,0.001963350785340314
1528,736.5613228336465,0,-1,300,6.025813680400772,6.366947080044748,0.4131531378447252,0.001962066710268149
1529,1294.3340534496929,0,-1,300,4.267502585744032,6.053332890675653,0.5713121249971189,0.00196078431372549
1530,800.8537242819089,0,-1,300,5.5099375682896,5.584751687615161,0.4040696955375951,0.001959503592423253
1531,935.9452111409962,0,-1,300,5.529550822718939,6.252808141199784,0.45295589728613966,0.0019582245430809398
1532,401.28400026738666,0,-1,300,8.259947615080684,9.55937210019592,0.41892039426047534,0.0019569471624266144
1533,1608.0142464929902,0,-1,300,5.492221579078363,9.380622181397186,0.7111975978818331,0.001955671447196871
1534,1965.7558387478416,0,-1,300,4.83109574975358,9.346416034187909,0.8552981509347531,0.001954397394136808
1535,1353.8165045175315,0,-1,300,5.646247426209124,8.709598642958133,0.6151894985966921,0.001953125
1536,780.5455591913936,0,-1,300,6.168223020896475,6.682442320267153,0.42901333147158266,0.001951854261548471
1537,1936.1101075116721,0,-1,300,4.5637857048072705,8.608750966686774,0.8409409375825837,0.0019505851755526658
1538,452.91853845508166,0,-1,300,7.461822244781964,7.299434121185111,0.3563283220445895,0.001949317738791423
1539,877.7464938033236,0,-1,300,6.290338935127204,7.6321671967631834,0.46862859871021595,0.001948051948051948
1540,621.7867650662591,0,-1,300,6.9558450690280775,8.100056343155675,0.4366498304834143,0.001946787800129786
1541,1158.541685200613,0,-1,300,5.845434431682459,8.17892952832445,0.5589626786157343,0.0019455252918287938
1542,1118.2858663794975,0,-1,300,4.1079954308099635,4.821133807941553,0.4967624100558656,0.0019442644199611147
1543,781.5451359512381,0,-1,300,6.061209653529341,6.619387138140895,0.42302511980098995,0.0019430051813471502
1544,1200.1242096131937,0,-1,300,6.15739229434721,9.537410707901477,0.6117748834212591,0.001941747572815534
1545,1187.5310879811636,0,-1,300,5.26059496642192,6.981421784376691,0.5456727185753539,0.0019404915912031048
1546,679.7915248288049,0,-1,300,6.260627135813439,6.385629918447705,0.3934754780734229,0.0019392372333548805
1547,2226.5018755683413,0,-1,300,5.1603862282728015,10.29994983907926,0.9664120115321879,0.001937984496124031
1548,1129.5555268606572,0,-1,300,5.312602509714015,7.106694987870566,0.5273940442723398,0.001936733376371853
1549,35.78801942625115,0,-1,300,8.56712737814688,8.492845299820326,0.33315632924182303,0.001935483870967742
1550,1141.15093432019,0,-1,300,5.4296533994697525,7.362737902206169,0.5399534963472926,0.0019342359767891683
1551,1361.948029412649,0,-1,300,5.514380546417878,8.362371263931959,0.6255490032445492,0.0019329896907216496
1552,665.6854016952932,0,-1,300,6.550124567741305,6.79524988186185,0.4038821857474797,0.0019317450096587251
1553,2219.2791799741794,0,-1,300,4.120759668086012,8.218737230172431,0.9556053558332197,0.0019305019305019305
1554,289.0912739168316,0,-1,300,8.046170360563343,6.158349096885437,0.27898030961522075,0.0019292604501607716
1555,34.782954918305165,0,-1,300,7.950706751300854,5.8627899265691275,0.20123067267468656,0.0019280205655526992
1556,858.8614502756049,0,-1,300,6.317757480881176,7.697041559402181,0.465055702357854,0.0019267822736030828
1557,977.3135256004798,0,-1,300,7.385703485561785,11.470408859420603,0.6314657470295038,0.0019255455712451862
1558,395.0123368808139,0,-1,300,8.698650904956125,9.674260676219193,0.4136482069887586,0.001924310455420141
1559,1668.7859451307604,0,-1,300,5.033946428231611,8.844485937171752,0.733082075349554,0.0019230769230769232
1560,969.7825605769622,0,-1,300,5.98279823545252,7.843627754088353,0.5207494623103338,0.0019218449711723255
1561,974.4801967736748,0,-1,300,5.200339814200182,6.008979963100921,0.46161452256027075,0.0019206145966709346
1562,1608.8996290369084,0,-1,300,4.475840599309534,7.607464535105492,0.7039436499268668,0.0019193857965451055
1563,1402.3733382810904,0,-1,300,5.737348189343121,9.334229824393505,0.6437002463715925,0.0019181585677749361
1564,758.5233707018483,0,-1,300,6.599332257197574,8.060983680427432,0.4630012698985566,0.0019169329073482429
1565,1413.5035401667183,0,-1,300,4.732391817658124,7.397031748913008,0.6244527470352357,0.0019157088122605363
1566,555.7647192887955,0,-1,300,7.296995525086107,7.090748250145935,0.3720358511140624,0.0019144862795149968
1567,621.9601430067557,0,-1,300,6.618628969631896,7.113119988350409,0.404376559140032,0.001913265306122449
1568,1507.0819740136185,0,-1,300,5.415815486326864,8.77720280815793,0.668569438653126,0.0019120458891013384
1569,600.0842023505205,0,-1,300,7.0084500716298015,7.5461204881132895,0.40563697369388496,0.001910828025477707
1570,923.1010132462466,0,-1,300,6.6133251252079015,9.00852230639754,0.5143776540397299,0.0019096117122851686
1571,1222.342951298973,0,-1,300,5.490894482905622,7.878103943085997,0.5653478276628482,0.0019083969465648854
1572,665.7970534318829,0,-1,300,6.132283686884211,7.170221972806946,0.43083117027169787,0.0019071837253655435
1573,1507.6119919531197,0,-1,300,5.61116814830986,9.289614990614263,0.6702554244261238,0.0019059720457433292
1574,1034.052987827661,0,-1,300,6.413245689702379,9.201823269507235,0.5513169518172777,0.0019047619047619048
1575,1312.9317781970722,0,-1,300,6.006603022876564,9.312792823511902,0.6076755552647105,0.0019035532994923859
1576,409.60172832602734,0,-1,300,7.506966967085453,6.91280921372959,0.3341886455960866,0.0019023462270133164
1577,1378.6015908744594,0,-1,300,5.739206545404104,9.310577996055459,0.6551400224017355,0.0019011406844106464
1578,249.4535819851597,0,-1,300,7.451666214632773,8.275613405635761,0.37394070595163065,0.0018999366687777073
1579,607.0057306918251,0,-1,300,6.8845280204979495,7.479974486568414,0.40142206684306214,0.0018987341772151898
1580,1530.6876208476262,0,-1,300,4.636692906135092,7.675182551687349,0.6725617054825238,0.0018975332068311196
1581,1163.5997324473333,0,-1,300,6.6072366201258035,10.409236972365724,0.6300634796694805,0.0018963337547408343
1582,1034.6663875915176,0,-1,300,5.8434196146059,8.102501933309487,0.5377722350050904,0.0018951358180669614
1583,640.7566910428231,0,-1,300,6.312599825293167,6.149332123600192,0.3764764377634456,0.001893939393939394
1584,1172.1463784262794,0,-1,300,5.80251796102786,8.296287005481485,0.575698711688723,0.0018927444794952682
1585,926.7774642624343,0,-1,300,6.472187165842085,8.61571830455958,0.5112501398486978,0.0018915510718789407
1586,540.6112809861527,0,-1,300,7.139158656918681,7.675778243085894,0.39485470583669413,0.001890359168241966
1587,867.0777360703909,0,-1,300,7.408109487144275,11.350868112521097,0.5995689137913767,0.001889168765743073
1588,752.6554965989117,0,-1,300,7.246522424631847,10.107777270947308,0.5182194699319376,0.0018879798615481435
1589,861.242254623977,0,-1,300,7.417266172689163,11.50374068250746,0.5954967564819124,0.0018867924528301887
1590,632.9884237238778,0,-1,300,5.779183556579724,4.768416742221682,0.3343311382098226,0.0018856065367693275
1591,1836.400625626863,0,-1,300,4.566860131782672,8.412544953096306,0.7994183783328971,0.0018844221105527637
1592,909.7627364192234,0,-1,300,5.676799279399707,6.432751684060977,0.45610868207802535,0.0018832391713747645
1593,1724.103283955301,0,-1,300,4.501529549304052,8.03033922868424,0.7521378399344895,0.0018820577164366374
1594,1514.6326904240075,0,-1,300,6.244092388414365,10.772335736385138,0.7123814091121866,0.0018808777429467085
1595,1271.208227610188,0,-1,300,6.642351700697643,11.091294702844982,0.6664210925412369,0.0018796992481203006
1596,1809.923686975962,0,-1,300,4.556111305263494,8.540199463055629,0.7883057043627932,0.001878522229179712
1597,1145.9679781264124,0,-1,300,5.175352144273762,6.641572198266971,0.5452485477281047,0.0018773466833541927
1598,1184.8781592380897,0,-1,300,5.5254453315157015,7.957414939076775,0.5686136713054957,0.001876172607879925
1599,822.4458157253915,0,-1,300,7.862652765643848,12.323925535795977,0.6136782517110733,0.001875
1600,1688.3427213329028,0,-1,300,4.953411402044556,8.686536673751085,0.7406267194040432,0.0018738288569643974
1601,487.8562020355563,0,-1,300,7.5425627126699855,7.764457139143937,0.379803408588767,0.0018726591760299626
1602,387.1881690916119,0,-1,300,8.414211266885534,9.805063860128614,0.4179555236124403,0.0018714909544603868
1603,579.9568034303863,0,-1,300,6.879676137254252,6.953361703327152,0.36254620227974793,0.0018703241895261845
1604,762.7096888067343,0,-1,300,7.713936181683742,11.716954996740098,0.586828721861416,0.001869158878504673
1605,294.86688478231724,0,-1,300,8.405090379536118,7.7064511648663965,0.33483804101863857,0.0018679950186799503
1606,1345.0634442887042,0,-1,300,5.523474339140639,8.630445519789356,0.615239976812833,0.001866832607342875
1607,468.90722239026826,0,-1,300,7.32112094415875,6.407910151621192,0.3294907093139221,0.0018656716417910447
1608,965.9406660105506,0,-1,300,6.6020417955070965,9.52872415799045,0.5483793104626808,0.0018645121193287756
1609,988.2059209202257,0,-1,300,5.508446995015729,6.223838005840389,0.47839976201119583,0.0018633540372670807
1610,1372.0210439567288,0,-1,300,4.274010916353459,6.19600477778922,0.6037305168546212,0.00186219739292365
1611,26.43080874399499,0,-1,300,8.972489319540898,8.15168288986619,0.3134173427130049,0.0018610421836228288
1612,1097.136478261938,0,-1,300,6.712148039756909,9.840866919775134,0.5781800627122049,0.0018598884066955983
1613,627.777381614613,0,-1,300,6.310684165224672,6.043512637253358,0.3673067057888034,0.0018587360594795538
1614,1354.2538774269476,0,-1,300,6.021548036973304,9.588055975662575,0.6457807531455243,0.0018575851393188853
1615,1268.0436000599045,0,-1,300,4.87496514440042,6.8635098295805905,0.5658937287543818,0.0018564356435643563
1616,1725.7143361107794,0,-1,300,5.24180554489261,9.31225354465712,0.7583611816328523,0.0018552875695732839
1617,1962.9975992962043,0,-1,300,4.665101148394707,9.032473802893183,0.8529039249863785,0.001854140914709518
1618,1077.4160387532002,0,-1,300,6.48031426810623,9.497796497259081,0.5736832634011593,0.0018529956763434219
1619,1088.9625249986905,0,-1,300,6.1566528015428625,8.389087204591133,0.5419365941250208,0.001851851851851852
1620,676.061908294571,0,-1,300,6.454045108603946,6.799327540316255,0.40453071224352494,0.001850709438618137
1621,555.9173271956838,0,-1,300,7.881148792011174,10.085063165239402,0.47180564974940675,0.0018495684340320592
1622,1393.2322892128457,0,-1,300,6.152346610367685,10.021461997039893,0.6673667740268553,0.0018484288354898336
1623,1177.8157718014024,0,-1,300,6.733618529676076,10.73412200002009,0.6251533956973958,0.0018472906403940886
1624,276.09097168558276,0,-1,300,7.5069206605862275,5.460357958715927,0.2618129719281853,0.0018461538461538461
1625,1059.4706191981475,0,-1,300,6.355994621673456,9.030045588966871,0.5511846407663272,0.0018450184501845018
1626,664.9184356199294,0,-1,300,5.506552680239038,4.578283085571221,0.3446829546832223,0.0018438844499078057
1627,481.4392100013758,0,-1,300,7.267260526167897,7.242831433381122,0.3695056266502598,0.0018427518427518428
1628,803.4972355428489,0,-1,300,6.385634008807737,7.871610293772143,0.4624340263043547,0.001841620626151013
1629,1562.3966015522826,0,-1,300,5.308284905159431,8.824877224128,0.6908107207688134,0.0018404907975460123
1630,1560.1836901313172,0,-1,300,5.452772309123157,9.233387483759657,0.6909723298731396,0.0018393623543838135
1631,671.9574379053413,0,-1,300,6.7990517040187965,8.237238169293676,0.46188252261134843,0.001838235294117647
1632,1414.2296026487109,0,-1,300,5.6842012803522834,8.980804512665843,0.6318938440396046,0.001837109614206981
1633,600.0855330288894,0,-1,300,7.075040237060438,7.855788770562147,0.39190076432571747,0.0018359853121175031
1634,418.08824074870176,0,-1,300,6.951264102532617,5.499507690817525,0.29370136784813705,0.001834862385321101
1635,1406.7141427275778,0,-1,300,3.57532371203599,5.042213870197379,0.6129458206434274,0.0018337408312958435
1636,820.9887797483595,0,-1,300,6.186917583222045,7.415164405682697,0.46918374382719547,0.0018326206475259622
1637,111.43366471396281,0,-1,300,7.571624619138919,6.264271595220368,0.21596499024655785,0.0018315018315018315
1638,837.1856669228106,0,-1,300,6.62224117412664,8.423917311958984,0.49321052257269193,0.0018303843807199512
1639,1377.1743303204726,0,-1,300,5.846969197128831,9.373358935300988,0.638152749344476,0.001829268292682927
1640,441.6947752083216,0,-1,300,8.026174223593074,8.204252368250147,0.38039501117870356,0.0018281535648994515
1641,432.7230902657342,0,-1,300,8.129431259986823,9.236267046412165,0.4094612915060601,0.0018270401948842874
1642,1470.466385735493,0,-1,300,6.496709785014222,11.070100641888704,0.6798394658622768,0.0018259281801582471
1643,680.7086671596877,0,-1,300,6.940946034751132,8.878202286157256,0.48827023472737985,0.0018248175182481751
1644,887.7168788017816,0,-1,300,5.491235950666728,6.183192004278878,0.4568765018715099,0.00182370820668693
